,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_workers,actual_productivity,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing ,department_sweing,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,team_2,team_3,team_4,team_5,team_6,team_7,team_8,team_9,team_10,team_11,team_12,no_of_style_change_1,no_of_style_change_2
972,0.75,29.4,792.0,4560,56,0.0,0,58.0,0.750425926,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
973,0.75,18.79,841.0,6240,45,0.0,0,52.0,0.750395513,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
974,0.7,21.82,1448.0,6120,40,0.0,0,51.0,0.700236601,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
975,0.7,30.33,512.0,4560,0,0.0,0,58.0,0.700211111,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
976,0.8,4.6,1003.0192307692307,3780,0,0.0,0,9.0,0.590617284,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
977,0.7,3.9,1003.0192307692307,960,0,0.0,0,8.0,0.5565625,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
978,0.5,27.48,609.0,6840,30,0.0,0,57.0,0.550403509,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
979,0.5,26.66,1448.0,6840,30,0.0,0,57.0,0.550349708,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
980,0.5,26.66,556.0,6960,23,0.0,0,58.0,0.500258046,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
981,0.7,2.9,1003.0192307692307,3360,0,0.0,0,8.0,0.410833333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
982,0.75,2.9,1003.0192307692307,960,0,0.0,0,8.0,0.4078125,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
983,0.75,4.6,1003.0192307692307,3360,0,0.0,0,8.0,0.376597222,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
984,0.75,2.9,1003.0192307692307,3360,0,0.0,0,8.0,0.271875,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
985,0.8,4.6,1016.198275862069,10500,0,0.0,0,25.0,0.936355556,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
986,0.75,4.6,1016.198275862069,3360,0,0.0,0,8.0,0.813611111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
987,0.8,15.26,1106.0,4080,63,0.0,0,34.0,0.800401961,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
988,0.75,29.4,622.0,6240,56,0.0,0,57.0,0.75075,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
989,0.75,18.79,1193.0,3960,45,0.0,0,33.0,0.75065101,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
990,0.75,29.4,1143.0,6840,45,0.0,0,57.0,0.750473684,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
991,0.75,18.79,895.0,6240,34,0.0,0,52.0,0.750395513,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
992,0.6,27.48,549.0,6720,38,0.0,0,56.0,0.707446429,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
993,0.7,21.82,1393.0,5640,30,0.0,0,52.0,0.700236601,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
994,0.6,26.66,1578.0,6840,38,0.0,0,57.0,0.700019883,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,0.7,30.33,254.0,1800,0,0.0,0,58.0,0.683550607,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
996,0.8,11.61,347.0,0,50,4.0,20,57.0,0.682433036,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
997,0.6,3.94,1016.198275862069,960,0,0.0,0,8.0,0.673083333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
998,0.7,2.9,1016.198275862069,3360,0,0.0,0,8.0,0.664583333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
999,0.6,26.66,692.0,6840,23,0.0,0,57.0,0.600239766,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1000,0.7,3.9,1016.198275862069,960,0,0.0,0,8.0,0.585,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1001,0.8,30.1,934.0,6960,0,3.5,15,58.0,0.579511494,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1002,0.6,3.94,1016.198275862069,3360,0,0.0,0,8.0,0.448722222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,0.75,2.9,1016.198275862069,960,0,0.0,0,8.0,0.447083333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1004,0.8,4.6,1016.198275862069,3360,0,0.0,0,8.0,0.350416667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1005,0.7,3.9,2156.310344827586,1200,0,0.0,0,10.0,0.92885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1006,0.8,4.6,2156.310344827586,10080,0,0.0,0,24.0,0.86037037,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1007,0.65,3.94,2156.310344827586,960,0,0.0,0,8.0,0.806879167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1008,0.65,26.66,1527.0,6840,65,0.0,0,57.0,0.800579532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,0.8,15.26,1035.0,4080,63,0.0,0,34.0,0.800401961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1010,0.75,2.9,2156.310344827586,1200,0,0.0,0,10.0,0.8004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1011,0.8,11.61,632.0,0,50,0.0,0,57.0,0.800309211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1012,0.8,29.4,1231.0,4680,50,0.0,0,57.0,0.800149813,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1013,0.8,30.1,616.0,7080,0,0.0,0,59.0,0.800115819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1014,0.75,4.6,2156.310344827586,3360,0,0.0,0,8.0,0.773333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1015,0.75,18.79,947.0,2880,34,0.0,0,33.0,0.750797009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1016,0.75,29.4,551.0,6840,45,0.0,0,57.0,0.750473684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1017,0.75,18.79,935.0,6240,45,0.0,0,52.0,0.750395513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1018,0.65,26.66,832.0,6780,55,0.0,0,57.0,0.750254867,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1019,0.65,27.48,544.0,6720,34,0.0,0,56.0,0.700903571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1020,0.7,21.82,1511.0,3600,30,0.0,0,51.0,0.70013604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1021,0.7,2.9,2156.310344827586,3360,0,0.0,0,8.0,0.632361111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1022,0.8,4.6,2156.310344827586,3780,0,0.0,0,9.0,0.607654321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1023,0.65,3.94,2156.310344827586,3360,0,0.0,0,8.0,0.537919444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,0.8,4.6,2156.310344827586,3360,0,0.0,0,8.0,0.342361111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1025,0.8,4.6,1012.4830508474577,4200,0,0.0,0,10.0,0.999533333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1026,0.8,4.6,1012.4830508474577,6300,0,0.0,0,15.0,0.902962963,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1027,0.8,11.41,601.0,0,50,0.0,0,56.0,0.800701754,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1028,0.7,26.66,1562.0,6960,60,0.0,0,58.0,0.800566092,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,0.8,15.26,983.0,4080,50,0.0,0,34.0,0.800401961,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1030,0.8,29.4,1156.0,6840,50,0.0,0,57.0,0.800333333,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1031,0.8,30.1,29.0,7080,50,0.0,0,59.0,0.800115819,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1032,0.7,26.66,950.0,6960,50,0.0,0,58.0,0.750770115,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1033,0.75,29.4,534.0,6840,56,0.0,0,57.0,0.750473684,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1034,0.75,18.79,1096.0,6240,34,0.0,0,52.0,0.750395513,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1035,0.75,20.2,402.0,3120,45,0.0,0,33.0,0.750212553,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1036,0.75,4.6,1012.4830508474577,3360,0,0.0,0,8.0,0.702777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1037,0.7,27.48,573.0,6840,30,0.0,0,57.0,0.700659649,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1038,0.7,21.82,1313.0,5040,30,0.0,0,51.0,0.699984417,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1039,0.8,4.6,1012.4830508474577,3780,0,0.0,0,9.0,0.636049383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1040,0.4,3.9,1012.4830508474577,6300,0,0.0,0,15.0,0.567377778,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1041,0.7,3.94,1012.4830508474577,3360,0,0.0,0,8.0,0.555430556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,0.7,3.94,1012.4830508474577,3360,0,0.0,0,8.0,0.555430556,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1043,0.7,2.9,1012.4830508474577,3360,0,0.0,0,8.0,0.463194444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1044,0.7,4.6,1012.4830508474577,3360,0,0.0,0,8.0,0.354444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1045,0.75,2.9,1012.4830508474577,3360,0,0.0,0,8.0,0.309333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1046,0.4,15.28,157.0,5400,0,6.5,30,45.0,0.30277037,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1047,0.8,4.6,973.7731092436975,1200,0,0.0,0,10.0,0.939166667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1048,0.8,4.6,973.7731092436975,960,0,0.0,0,8.0,0.930416667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1049,0.8,4.6,973.7731092436975,1080,0,0.0,0,9.0,0.885925926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1050,0.75,2.9,973.7731092436975,960,0,0.0,0,8.0,0.83375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1051,0.7,3.94,973.7731092436975,960,0,0.0,0,8.0,0.806879167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,0.7,3.94,973.7731092436975,960,0,0.0,0,8.0,0.806058333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1053,0.8,11.41,433.0,0,38,0.0,0,56.0,0.800701754,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1054,0.8,15.26,961.0,4080,50,0.0,0,34.0,0.800401961,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1055,0.8,29.4,1169.0,6840,63,0.0,0,57.0,0.800333333,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1056,0.8,30.1,874.0,3960,50,0.0,0,59.0,0.800055762,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1057,0.7,26.82,1028.0,6960,60,0.0,0,58.0,0.799975862,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1058,0.7,26.82,1772.0,6960,50,0.0,0,58.0,0.750651724,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,0.75,18.79,1206.0,6240,34,0.0,0,52.0,0.750395513,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1060,0.7,27.48,586.0,6960,40,0.0,0,58.0,0.700424138,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1061,0.7,21.82,1334.0,5760,30,0.0,0,53.0,0.700058333,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1062,0.8,4.6,973.7731092436975,8400,0,0.0,0,20.0,0.684888889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1063,0.7,4.6,973.7731092436975,960,0,0.0,0,8.0,0.592083333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1064,0.5,3.9,973.7731092436975,960,0,0.0,0,8.0,0.5403125,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1065,0.8,29.4,30.0,6840,0,0.0,0,57.0,0.433263158,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1066,0.5,15.28,261.0,5520,0,0.0,0,46.0,0.404144928,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1067,0.75,18.79,52.0,3960,0,0.0,0,33.0,0.332146465,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1068,0.8,4.6,974.0254237288135,2640,0,0.0,0,22.0,0.980984848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1069,0.6,3.9,974.0254237288135,960,0,0.0,0,8.0,0.950625,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1070,0.8,2.9,974.0254237288135,1200,0,0.0,0,10.0,0.927291667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1071,0.8,4.6,974.0254237288135,1080,0,0.0,0,9.0,0.868888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1072,0.7,3.94,974.0254237288135,960,0,0.0,0,8.0,0.812625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,0.7,3.94,974.0254237288135,960,0,0.0,0,8.0,0.812625,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1074,0.8,4.6,974.0254237288135,1800,0,0.0,0,15.0,0.810111111,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1075,0.8,11.41,455.0,3420,50,0.0,0,56.0,0.800701754,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1076,0.8,29.4,797.0,1800,63,0.0,0,57.0,0.800534979,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1077,0.8,15.26,959.0,4080,50,0.0,0,34.0,0.800401961,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1078,0.7,26.82,1373.0,6960,50,0.0,0,58.0,0.750651724,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,0.75,18.79,1228.0,6240,45,0.0,0,52.0,0.750395513,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1080,0.7,26.82,1117.0,7080,50,0.0,0,59.0,0.750050847,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1081,0.7,27.48,230.0,6960,40,0.0,0,58.0,0.700424138,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1082,0.7,21.82,1390.0,6000,30,0.0,0,50.0,0.700422,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1083,0.6,15.28,529.0,1320,0,0.0,0,46.0,0.600099145,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1084,0.75,2.9,974.0254237288135,960,0,0.0,0,8.0,0.453125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1085,0.8,30.1,834.0,1200,0,4.0,40,59.0,0.366053523,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1086,0.35,22.53,1450.0,2640,0,0.0,0,39.0,0.26369382,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1087,0.8,4.6,1003.0192307692307,1080,0,0.0,0,9.0,0.868888889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1088,0.8,15.26,986.0,4080,75,0.0,0,34.0,0.850520588,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1089,0.7,26.82,1267.0,8160,70,0.0,0,58.0,0.850045,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,0.8,4.6,1003.0192307692307,6000,0,0.0,0,25.0,0.825444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1091,0.35,3.94,1003.0192307692307,2400,0,0.0,0,10.0,0.80575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1092,0.7,26.82,1195.0,6960,60,0.0,0,58.0,0.800746552,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1093,0.8,29.4,983.0,6840,63,0.0,0,57.0,0.800578947,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1094,0.8,11.41,471.0,3420,50,0.0,0,58.0,0.800034503,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1095,0.5,2.9,1003.0192307692307,960,0,0.0,0,8.0,0.7975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1096,0.75,18.79,1226.0,3480,45,0.0,0,51.0,0.749987124,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1097,0.7,21.82,1251.0,6000,30,0.0,0,50.0,0.700422,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1098,0.7,3.94,1003.0192307692307,960,0,0.0,0,8.0,0.664875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,0.7,3.94,1003.0192307692307,960,0,0.0,0,8.0,0.664875,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1100,0.8,2.9,1003.0192307692307,960,0,0.0,0,8.0,0.657083333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1101,0.65,16.1,626.0,4200,0,0.0,0,45.0,0.65024031,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1102,0.8,4.6,1003.0192307692307,3600,0,0.0,0,15.0,0.590740741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1103,0.65,3.9,1003.0192307692307,1920,0,0.0,0,8.0,0.528125,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1104,0.5,23.41,1379.0,2280,0,0.0,0,39.0,0.500528095,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1105,0.7,27.48,541.0,6960,24,0.0,0,58.0,0.408960345,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1106,0.8,4.6,1016.198275862069,1440,0,0.0,0,12.0,0.951944444,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1107,0.8,4.6,1016.198275862069,1080,0,0.0,0,9.0,0.945555556,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1108,0.75,2.9,1016.198275862069,1080,0,0.0,0,9.0,0.929074074,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1109,0.75,3.94,1016.198275862069,960,0,0.0,0,8.0,0.890604167,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,0.75,3.94,1016.198275862069,960,0,0.0,0,8.0,0.890604167,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1111,0.7,3.9,1016.198275862069,1200,0,0.0,0,10.0,0.884,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1112,0.5,3.94,1016.198275862069,960,0,0.0,0,8.0,0.857916667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1113,0.75,26.82,1082.0,6840,65,0.0,0,57.0,0.850084211,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1114,0.75,26.82,1254.0,6960,65,0.0,0,58.0,0.85007069,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,0.8,30.1,1278.0,3360,50,0.0,0,57.0,0.800511068,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1116,0.8,15.26,1064.0,4080,63,0.0,0,34.0,0.800401961,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1117,0.8,11.41,313.0,3420,50,0.0,0,58.0,0.800034503,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1118,0.8,2.9,1016.198275862069,960,0,0.0,0,8.0,0.755208333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1119,0.75,18.79,1239.0,5640,45,0.0,0,52.0,0.750371895,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1120,0.7,21.82,1335.0,6000,30,0.0,0,50.0,0.700422,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1121,0.7,16.1,928.0,4800,30,0.0,0,45.0,0.700106061,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1122,0.6,23.41,1266.0,2520,23,0.0,0,38.0,0.601037091,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1123,0.6,30.48,869.0,6720,0,0.0,0,56.0,0.600528571,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1124,0.5,26.82,711.0,7080,23,0.0,0,59.0,0.500033898,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1125,0.6,3.9,1016.198275862069,960,0,0.0,0,8.0,0.4509375,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1126,0.7,2.9,1016.198275862069,960,0,0.0,0,8.0,0.441041667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1127,0.6,2.9,1016.198275862069,960,0,0.0,0,8.0,0.271875,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1128,0.8,2.9,2156.310344827586,0,960,0.0,0,8.0,0.960625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1129,0.8,4.6,2156.310344827586,0,1080,0.0,0,9.0,0.902962963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1130,0.6,3.94,2156.310344827586,0,2880,0.0,0,12.0,0.864342593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1131,0.75,26.82,1079.0,7020,65,0.0,0,58.0,0.850446154,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1132,0.75,26.82,1322.0,7140,65,0.0,0,59.0,0.850426891,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
